gps_start,detector,session_id,origin_table,local_cluster_id,global_family_id,max_similarity_to_3a,transitivity_status,gravity_spy_label,gravity_spy_confidence,robustness_class,native_o4a_score,native_score,native_score_idxq4_64_queryq4_64,robustness_class_idxq4_64_queryq4_64
1373193308.0,H1,1373120512,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.3933898210525512,0.3933898210525512,0.1516202837228775,AMBIGUOUS
1373193916.0,L1,1373120512,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1959879547357559,0.1959879547357559,0.2033044546842575,AMBIGUOUS
1373196348.0,H1,1373120512,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.426078587770462,0.426078587770462,0.4122236967086792,ROBUST
1373200860.0,H1,1373120512,3a,C13,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4672041833400726,0.4672041833400726,0.4207611083984375,ROBUST
1373203196.0,L1,1373120512,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4868843853473663,0.4868843853473663,0.4695881009101867,ROBUST
1373203420.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.425601065158844,0.425601065158844,0.4408738017082214,ROBUST
1373203452.0,H1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4076952934265136,0.4076952934265136,0.2687244117259979,AMBIGUOUS
1373203516.0,L1,1373120512,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4867993593215942,0.4867993593215942,0.4449816644191742,ROBUST
1373252284.0,H1,1373120512,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1301218718290329,0.1301218718290329,0.1978464126586914,AMBIGUOUS
1373253756.0,L1,1373120512,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4620341062545776,0.4620341062545776,0.4322414994239807,ROBUST
1373254012.0,H1,1373120512,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.3868257999420166,0.3868257999420166,0.4856607913970947,ROBUST
1373255964.0,H1,1373120512,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4459282755851745,0.4459282755851745,0.5106329321861267,ROBUST
1373258524.0,H1,1373120512,3a,C10,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4758493304252624,0.4758493304252624,0.4697315394878387,ROBUST
1373259644.0,H1,1373120512,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4632858037948608,0.4632858037948608,0.4667786955833435,ROBUST
1373260028.0,H1,1373120512,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1124295368790626,0.1124295368790626,0.2050518691539764,AMBIGUOUS
1373262620.0,L1,1373120512,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2171647250652313,0.2171647250652313,0.2435853332281112,ROBUST
1373264252.0,H1,1373120512,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1699055135250091,0.1699055135250091,0.2691144645214081,AMBIGUOUS
1373266268.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4572697877883911,0.4572697877883911,0.4400768280029297,ROBUST
1373268380.0,H1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2791413068771362,0.2791413068771362,0.1057617142796516,BACKGROUND
1373269660.0,H1,1373120512,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.455120176076889,0.455120176076889,0.449360191822052,ROBUST
1373279292.0,H1,1373120512,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2444070875644683,0.2444070875644683,0.453349232673645,ROBUST
1373279612.0,H1,1373120512,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1990624070167541,0.1990624070167541,0.2169208228588104,AMBIGUOUS
1373280188.0,L1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4676326811313629,0.4676326811313629,0.4544761478900909,ROBUST
1373281116.0,H1,1373120512,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4920890927314758,0.4920890927314758,0.4995045363903045,ROBUST
1373282044.0,L1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4831982851028442,0.4831982851028442,0.4195732176303863,ROBUST
1373283004.0,H1,1373120512,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4347220659255981,0.4347220659255981,0.4696842133998871,ROBUST
1373289820.0,H1,1373120512,3a,C13,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4860871136188507,0.4860871136188507,0.4189105033874511,ROBUST
1373291004.0,L1,1373120512,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2560246884822845,0.2560246884822845,0.4562601745128631,ROBUST
1373291260.0,H1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.108779989182949,0.108779989182949,0.1263339221477508,BACKGROUND
1373293628.0,L1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4893896579742431,0.4893896579742431,0.4627111256122589,ROBUST
1373297788.0,L1,1373120512,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4942652881145477,0.4942652881145477,0.4451766312122345,ROBUST
1373298204.0,L1,1373120512,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3540509641170501,0.3540509641170501,0.2942230701446533,ROBUST
1373331740.0,H1,1373120512,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.167075827717781,0.167075827717781,0.2180711477994918,AMBIGUOUS
1373334108.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4705481827259063,0.4705481827259063,0.4510953724384308,ROBUST
1373336444.0,L1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4350068867206573,0.4350068867206573,0.4499490261077881,ROBUST
1373342332.0,H1,1373120512,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4129733741283417,0.4129733741283417,0.4615525901317596,ROBUST
1373345628.0,L1,1373120512,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1654537767171859,0.1654537767171859,0.2023493349552154,AMBIGUOUS
1373345916.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4600567817687988,0.4600567817687988,0.4323394000530243,ROBUST
1373346652.0,H1,1373120512,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1637650728225708,0.1637650728225708,0.2192865014076233,AMBIGUOUS
1373346876.0,H1,1373120512,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.5167780518531799,0.5167780518531799,0.4718736708164215,ROBUST
1373347068.0,L1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.488293707370758,0.488293707370758,0.4763025343418121,ROBUST
1373347132.0,H1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0980527624487876,0.0980527624487876,0.1237129718065261,BACKGROUND
1373347420.0,H1,1373120512,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.457282692193985,0.457282692193985,0.4373133480548858,ROBUST
1373382076.0,H1,1373120512,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4192737638950348,0.4192737638950348,0.403399795293808,ROBUST
1373385884.0,H1,1373120512,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.338849127292633,0.338849127292633,0.4307757019996643,ROBUST
1373417372.0,H1,1373120512,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4525493681430816,0.4525493681430816,0.409558355808258,ROBUST
1373422364.0,H1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0564513429999351,0.0564513429999351,0.1043297424912452,BACKGROUND
1373423580.0,L1,1373120512,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0523882955312728,0.0523882955312728,0.2161049842834472,AMBIGUOUS
1373427676.0,H1,1373120512,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0776302292943,0.0776302292943,0.2136632353067398,AMBIGUOUS
1373429244.0,H1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0760188773274421,0.0760188773274421,0.1191533729434013,BACKGROUND
1373431164.0,H1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0763240233063697,0.0763240233063697,0.1227150559425354,BACKGROUND
1373434300.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4780484437942505,0.4780484437942505,0.4364582896232605,ROBUST
1373436700.0,L1,1373120512,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3003340661525726,0.3003340661525726,0.2335127890110016,ROBUST
1373436892.0,L1,1373120512,3a,C10,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0610037893056869,0.0610037893056869,0.4491268694400787,ROBUST
1373437628.0,L1,1373120512,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4678754806518554,0.4678754806518554,0.4353958070278168,ROBUST
1373440188.0,H1,1373120512,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4468453526496887,0.4468453526496887,0.4149447679519653,ROBUST
1373440764.0,L1,1373120512,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4775088727474212,0.4775088727474212,0.4486167132854461,ROBUST
1373442812.0,L1,1373120512,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.456875592470169,0.456875592470169,0.4275602400302887,ROBUST
1373451068.0,L1,1373120512,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2920765578746795,0.2920765578746795,0.4796108901500702,ROBUST
1373455324.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4487494528293609,0.4487494528293609,0.4220436513423919,ROBUST
1373457340.0,H1,1373120512,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4207397401332855,0.4207397401332855,0.4296554923057556,ROBUST
1373459196.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.471051961183548,0.471051961183548,0.4376380741596222,ROBUST
1373468828.0,L1,1373120512,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.435767650604248,0.435767650604248,0.4157201647758484,ROBUST
1373469532.0,H1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3012328445911407,0.3012328445911407,0.1304422467947006,BACKGROUND
1373471356.0,H1,1373120512,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.3906957805156708,0.3906957805156708,0.45831960439682,ROBUST
1373476092.0,H1,1373120512,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.06245132163167,0.06245132163167,0.4650113880634308,ROBUST
1373478716.0,L1,1373120512,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4214992523193359,0.4214992523193359,0.3535694479942322,ROBUST
1373491548.0,L1,1373120512,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2659848630428314,0.2659848630428314,0.4207436144351959,ROBUST
1373492188.0,L1,1373120512,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4299037158489227,0.4299037158489227,0.4104293286800384,ROBUST
1373492956.0,L1,1373120512,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0591427497565746,0.0591427497565746,0.4273340404033661,ROBUST
1373493788.0,H1,1373120512,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0732054039835929,0.0732054039835929,0.1379543989896774,BACKGROUND
1373493916.0,H1,1373120512,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4522314667701721,0.4522314667701721,0.4489336013793945,ROBUST
1373495036.0,H1,1373120512,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1069279536604881,0.1069279536604881,0.1261138767004013,BACKGROUND
1373502332.0,L1,1373120512,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2464790344238281,0.2464790344238281,0.2905997633934021,ROBUST
1373503452.0,H1,1373120512,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4149541854858398,0.4149541854858398,0.443067193031311,ROBUST
1373503580.0,H1,1373120512,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0546096973121166,0.0546096973121166,0.1267187744379043,BACKGROUND
1373504924.0,L1,1373120512,3a,C10,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.276498407125473,0.276498407125473,0.4441393613815307,ROBUST
1373508412.0,H1,1373120512,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1221331879496574,0.1221331879496574,0.0964103192090988,BACKGROUND
1373511484.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.466653436422348,0.466653436422348,0.4270139038562774,ROBUST
1373511676.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4149274826049804,0.4149274826049804,0.4194110333919525,ROBUST
1373516860.0,H1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2818309664726257,0.2818309664726257,0.1395334303379058,AMBIGUOUS
1373520348.0,L1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4727205336093902,0.4727205336093902,0.4377744495868683,ROBUST
1373523356.0,H1,1373120512,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3069021999835968,0.3069021999835968,0.4362251758575439,ROBUST
1373525212.0,H1,1373120512,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2546335756778717,0.2546335756778717,0.3041069209575653,ROBUST
1373553948.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4190952181816101,0.4190952181816101,0.4281402826309204,ROBUST
1373583452.0,L1,1373120512,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4234906435012817,0.4234906435012817,0.4409971535205841,ROBUST
1373584572.0,L1,1373120512,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4435301721096039,0.4435301721096039,0.4668422639369964,ROBUST
1373587456.0,L1,1373120512,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1920707821846008,0.1920707821846008,0.1228074356913566,BACKGROUND
1373587996.0,H1,1373120512,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.448435515165329,0.448435515165329,0.4774070680141449,ROBUST
1373614332.0,L1,1373120512,3a,C11,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3244272172451019,0.3244272172451019,0.2100531607866287,AMBIGUOUS
1373615932.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4671515226364136,0.4671515226364136,0.4338929653167724,ROBUST
1373616092.0,L1,1373120512,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0645698383450508,0.0645698383450508,0.2078884392976761,AMBIGUOUS
1373622588.0,H1,1373120512,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0764522552490234,0.0764522552490234,0.110570415854454,BACKGROUND
1373623452.0,H1,1373120512,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4271292984485626,0.4271292984485626,0.4016389846801758,ROBUST
1373624348.0,L1,1373120512,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4542215764522552,0.4542215764522552,0.4165937304496765,ROBUST
1373630908.0,L1,1373120512,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4741227328777313,0.4741227328777313,0.4331368207931518,ROBUST
1373632540.0,H1,1373120512,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0717601403594017,0.0717601403594017,0.1058151870965957,BACKGROUND
1373636924.0,H1,1373120512,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0626725852489471,0.0626725852489471,0.1411985605955124,AMBIGUOUS
1373637916.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4265240430831909,0.4265240430831909,0.4219903349876404,ROBUST
1373638268.0,L1,1373120512,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4504426717758178,0.4504426717758178,0.4235885441303253,ROBUST
1373638460.0,L1,1373120512,3a,C10,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0593520887196064,0.0593520887196064,0.4390450716018677,ROBUST
1373639388.0,L1,1373638912,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4609141051769256,0.4609141051769256,0.4299505949020386,ROBUST
1373640508.0,L1,1373638912,3a,C11,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4153742492198944,0.4153742492198944,0.4366376101970672,ROBUST
1373643100.0,L1,1373638912,3a,C11,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4832708239555359,0.4832708239555359,0.4561398923397064,ROBUST
1373644028.0,H1,1373638912,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2765061557292938,0.2765061557292938,0.088830754160881,BACKGROUND
1373644092.0,H1,1373638912,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4574783742427826,0.4574783742427826,0.4741716384887695,ROBUST
1373644924.0,H1,1373638912,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4519163966178894,0.4519163966178894,0.4245610535144806,ROBUST
1373650076.0,L1,1373638912,3a,C11,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4946205019950866,0.4946205019950866,0.4436942636966705,ROBUST
1373658652.0,H1,1373638912,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0734516605734825,0.0734516605734825,0.1266257017850875,BACKGROUND
1373658748.0,L1,1373638912,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4635618329048157,0.4635618329048157,0.4489442706108093,ROBUST
1373658844.0,H1,1373638912,3a,C11,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4732334613800049,0.4732334613800049,0.4610021412372589,ROBUST
1373659964.0,H1,1373638912,3a,C11,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4744268357753753,0.4744268357753753,0.4242759644985199,ROBUST
1373661788.0,H1,1373638912,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4401531517505646,0.4401531517505646,0.4136770963668823,ROBUST
1373661980.0,L1,1373638912,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4470784068107605,0.4470784068107605,0.416867047548294,ROBUST
1373662012.0,H1,1373638912,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0783962905406951,0.0783962905406951,0.0916696041822433,BACKGROUND
1373663548.0,H1,1373638912,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3412722945213318,0.3412722945213318,0.2640865445137024,AMBIGUOUS
1373663836.0,H1,1373638912,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2380599081516266,0.2380599081516266,0.3175512552261352,ROBUST
1373664764.0,H1,1373638912,3a,C12,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0645179077982902,0.0645179077982902,0.1600074768066406,AMBIGUOUS
1373674140.0,H1,1373638912,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0859940722584724,0.0859940722584724,0.0815387591719627,BACKGROUND
1373680348.0,H1,1373638912,3a,C11,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.5072458982467651,0.5072458982467651,0.4917305111885071,ROBUST
1373683968.0,H1,1373638912,3a,C10,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.3848276734352112,0.3848276734352112,0.061194147914648,BACKGROUND
1373685564.0,H1,1373638912,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4171541631221771,0.4171541631221771,0.4159484803676605,ROBUST
1373685724.0,L1,1373638912,3a,C7,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0787417218089103,0.0787417218089103,0.4406497776508331,ROBUST
1373685756.0,L1,1373638912,3a,C11,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4910590350627899,0.4910590350627899,0.4421623945236206,ROBUST
1373688316.0,L1,1373638912,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2501359283924103,0.2501359283924103,0.4271550476551056,ROBUST
1373694332.0,L1,1373638912,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4631415605545044,0.4631415605545044,0.4248390793800354,ROBUST
1373694844.0,H1,1373638912,3a,C6,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4535946547985077,0.4535946547985077,0.4853336215019226,ROBUST
1373695100.0,L1,1373638912,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4576261639595032,0.4576261639595032,0.4288669228553772,ROBUST
1373698940.0,L1,1373638912,3a,C5,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3231955170631408,0.3231955170631408,0.2977516651153564,ROBUST
1373703228.0,L1,1373638912,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1068892180919647,0.1068892180919647,0.2186264991760254,AMBIGUOUS
1373705116.0,H1,1373638912,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0723412260413169,0.0723412260413169,0.0757399871945381,BACKGROUND
1373706940.0,L1,1373638912,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.451520025730133,0.451520025730133,0.4568552076816559,ROBUST
1373776444.0,L1,1373638912,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1036336347460746,0.1036336347460746,0.44486203789711,ROBUST
1373776476.0,L1,1373638912,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4399288892745971,0.4399288892745971,0.4445126354694366,ROBUST
1373776604.0,L1,1373638912,3a,C14,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.053721260279417,0.053721260279417,0.4499562084674835,ROBUST
1373783548.0,H1,1373638912,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0854786857962608,0.0854786857962608,0.102494291961193,BACKGROUND
1373799836.0,L1,1373638912,3a,C4,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1224144473671913,0.1224144473671913,0.1695127934217453,AMBIGUOUS
1373803356.0,L1,1373638912,3a,C10,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3325461447238922,0.3325461447238922,0.2585774958133697,ROBUST
1373803740.0,L1,1373638912,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1913810968399047,0.1913810968399047,0.1770718097686767,AMBIGUOUS
1373805180.0,H1,1373638912,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3229420483112335,0.3229420483112335,0.136059895157814,BACKGROUND
1373805212.0,H1,1373638912,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3047021925449371,0.3047021925449371,0.1433833688497543,AMBIGUOUS
1373805308.0,L1,1373638912,3a,C0,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2648879289627075,0.2648879289627075,0.2970045208930969,ROBUST
1373805532.0,H1,1373638912,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.3872844576835632,0.3872844576835632,0.1723154932260513,AMBIGUOUS
1373805756.0,L1,1373638912,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1700241565704345,0.1700241565704345,0.1649073511362075,AMBIGUOUS
1373805820.0,H1,1373638912,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3111847043037414,0.3111847043037414,0.158496007323265,AMBIGUOUS
1373805884.0,H1,1373638912,3a,C11,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4668287932872772,0.4668287932872772,0.3948740363121032,ROBUST
1373806332.0,L1,1373638912,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,ROBUST,0.4584009051322937,0.4584009051322937,0.4353851675987243,ROBUST
1373806428.0,L1,1373638912,3a,C10,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.312073141336441,0.312073141336441,0.1855207830667495,AMBIGUOUS
1373811644.0,L1,1373638912,3a,C3,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3524928092956543,0.3524928092956543,0.2136856019496917,AMBIGUOUS
1373811804.0,L1,1373638912,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4321234226226806,0.4321234226226806,0.4246904253959656,ROBUST
1373811932.0,L1,1373638912,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4423457980155945,0.4423457980155945,0.4406975507736206,ROBUST
1373813500.0,L1,1373638912,3a,C2,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.0562392808496952,0.0562392808496952,0.4276342391967773,ROBUST
1373813532.0,L1,1373638912,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4195632934570312,0.4195632934570312,0.1875119805335998,AMBIGUOUS
1373813628.0,L1,1373638912,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.3869038224220276,0.3869038224220276,0.406109869480133,ROBUST
1373813660.0,L1,1373638912,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.440884917974472,0.440884917974472,0.4094811379909515,ROBUST
1373814012.0,L1,1373638912,3a,C8,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.1588871926069259,0.1588871926069259,0.2308105826377868,ROBUST
1373814140.0,L1,1373638912,3a,C9,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.4271337985992431,0.4271337985992431,0.4263989329338074,ROBUST
1373814460.0,L1,1373638912,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,AMBIGUOUS,0.428041011095047,0.428041011095047,0.4361119866371155,ROBUST
1373814492.0,L1,1373638912,3a,C1,Family_01,,Confirmed_Local,Not_Found,0.0,BACKGROUND,0.2783292531967163,0.2783292531967163,0.4265947937965393,ROBUST
