gps_start,gps_end,source_path,source_start,source_end,detector,run,calibration_score,bootstrap_block_index
1368988996.0,1368989028.0,E:\o4a\1368973312\H1_1368985600_1368989696.hdf5,1368985600.0,1368989696.0,H1,O4a,0.0578041635453701,300
1368989060.0,1368989092.0,E:\o4a\1368973312\H1_1368985600_1368989696.hdf5,1368985600.0,1368989696.0,H1,O4a,0.060448143631219864,300
1368989124.0,1368989156.0,E:\o4a\1368973312\H1_1368985600_1368989696.hdf5,1368985600.0,1368989696.0,H1,O4a,0.0921698585152626,300
1368989188.0,1368989220.0,E:\o4a\1368973312\H1_1368985600_1368989696.hdf5,1368985600.0,1368989696.0,H1,O4a,0.057582177221775055,300
1368989252.0,1368989284.0,E:\o4a\1368973312\H1_1368985600_1368989696.hdf5,1368985600.0,1368989696.0,H1,O4a,0.09701749682426453,300
1368989316.0,1368989348.0,E:\o4a\1368973312\H1_1368985600_1368989696.hdf5,1368985600.0,1368989696.0,H1,O4a,0.0687548816204071,300
1368989380.0,1368989412.0,E:\o4a\1368973312\H1_1368985600_1368989696.hdf5,1368985600.0,1368989696.0,H1,O4a,0.06250680238008499,300
1368989700.0,1368989732.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.0569637306034565,301
1368989764.0,1368989796.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.057221680879592896,301
1368989828.0,1368989860.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06608164310455322,301
1368989892.0,1368989924.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.0670982152223587,301
1368989956.0,1368989988.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.055643290281295776,301
1368990020.0,1368990052.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.07556355744600296,301
1368990084.0,1368990116.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.056351855397224426,301
1368990148.0,1368990180.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.060158099979162216,301
1368990212.0,1368990244.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06644397974014282,301
1368990276.0,1368990308.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.07047928124666214,301
1368990340.0,1368990372.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06238802894949913,301
1368990404.0,1368990436.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.0685867965221405,301
1368990468.0,1368990500.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.055428266525268555,301
1368990532.0,1368990564.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.0707004964351654,301
1368990596.0,1368990628.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.059659574180841446,301
1368990660.0,1368990692.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06810350716114044,301
1368990724.0,1368990756.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06818228960037231,301
1368990788.0,1368990820.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.0677526667714119,302
1368990852.0,1368990884.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06451115012168884,302
1368990916.0,1368990948.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.0579514242708683,302
1368990980.0,1368991012.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06022127345204353,302
1368991044.0,1368991076.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06477218866348267,302
1368991108.0,1368991140.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.0711575299501419,302
1368991172.0,1368991204.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06394302099943161,302
1368991236.0,1368991268.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.07305841147899628,302
1368991300.0,1368991332.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.05369575694203377,302
1368991364.0,1368991396.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.058831214904785156,302
1368991428.0,1368991460.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06102333217859268,302
1368991492.0,1368991524.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.10845420509576797,302
1368991556.0,1368991588.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06445860862731934,302
1368991620.0,1368991652.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06409136950969696,302
1368991684.0,1368991716.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06602003425359726,302
1368991748.0,1368991780.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.06714028865098953,302
1368991812.0,1368991844.0,E:\o4a\1368973312\H1_1368989696_1368993792.hdf5,1368989696.0,1368993792.0,H1,O4a,0.05977340415120125,302
1368994948.0,1368994980.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.05840633064508438,304
1368995012.0,1368995044.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.07579714059829712,304
1368995076.0,1368995108.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.06244232505559921,304
1368995140.0,1368995172.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.06093297153711319,304
1368995204.0,1368995236.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.05596263334155083,304
1368995268.0,1368995300.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.05830813944339752,304
1368995332.0,1368995364.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.08242268115282059,304
1368995396.0,1368995428.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.05830759182572365,304
1368995460.0,1368995492.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.06048568710684776,304
1368995524.0,1368995556.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.06701309233903885,304
1368995588.0,1368995620.0,E:\o4a\1368973312\H1_1368993792_1368997888.hdf5,1368993792.0,1368997888.0,H1,O4a,0.06122788414359093,304
