gps_start,detector,session_id,origin_table,local_cluster_id,global_family_id,max_similarity_to_3a,transitivity_status,gravity_spy_label,gravity_spy_confidence,robustness_class_idxq4_64_queryq4_64,native_score_idxq4_64_queryq4_64,robustness_class,native_o4a_score
1369843004.0,H1,1369491712,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3954595923423767,ROBUST,0.3954595923423767
1369844060.0,H1,1369491712,3a,C12,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4936068058013916,ROBUST,0.4936068058013916
1369844412.0,L1,1369491712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4579591453075409,ROBUST,0.4579591453075409
1369848700.0,L1,1369491712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4305040240287781,ROBUST,0.4305040240287781
1369849212.0,H1,1369491712,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.5074646472930908,ROBUST,0.5074646472930908
1369849980.0,H1,1369491712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4232406616210937,ROBUST,0.4232406616210937
1369852700.0,L1,1369491712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.509515643119812,ROBUST,0.509515643119812
1369854204.0,L1,1369491712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4360620677471161,ROBUST,0.4360620677471161
1369856156.0,H1,1369491712,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0842748060822486,BACKGROUND,0.0842748060822486
1369857308.0,H1,1369491712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0821491479873657,BACKGROUND,0.0821491479873657
1369858364.0,H1,1369491712,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4322490394115448,ROBUST,0.4322490394115448
1369858844.0,L1,1369491712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.44278484582901,ROBUST,0.44278484582901
1369860284.0,H1,1369491712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0736331641674041,BACKGROUND,0.0736331641674041
1369863804.0,L1,1369491712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.456876277923584,ROBUST,0.456876277923584
1369864124.0,H1,1369491712,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4427151083946228,ROBUST,0.4427151083946228
1369864448.0,L1,1369491712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4361755847930908,ROBUST,0.4361755847930908
1369864860.0,H1,1369491712,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0752114728093147,BACKGROUND,0.0752114728093147
1369865372.0,H1,1369491712,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4693740308284759,ROBUST,0.4693740308284759
1369865852.0,H1,1369491712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3016644120216369,ROBUST,0.3016644120216369
1369867004.0,H1,1369491712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0827455520629882,BACKGROUND,0.0827455520629882
1369867068.0,L1,1369491712,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3908301591873169,ROBUST,0.3908301591873169
1369886364.0,L1,1369491712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4603137969970703,ROBUST,0.4603137969970703
1369886876.0,H1,1369491712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4577928483486175,ROBUST,0.4577928483486175
1369886972.0,H1,1369491712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1315948218107223,AMBIGUOUS,0.1315948218107223
1369893820.0,L1,1369491712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.484483003616333,ROBUST,0.484483003616333
1369893852.0,L1,1369491712,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4424846470355987,ROBUST,0.4424846470355987
1369894620.0,L1,1369491712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4329163730144501,ROBUST,0.4329163730144501
1369898076.0,L1,1369491712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4314729273319244,ROBUST,0.4314729273319244
1369898588.0,L1,1369491712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3541001975536346,ROBUST,0.3541001975536346
1369899356.0,H1,1369491712,3a,C3,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4529195129871368,ROBUST,0.4529195129871368
1369901660.0,H1,1369491712,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.424090564250946,ROBUST,0.424090564250946
1369901724.0,H1,1369491712,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.434319257736206,ROBUST,0.434319257736206
1369901852.0,H1,1369491712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4268633425235748,ROBUST,0.4268633425235748
1369904956.0,H1,1369491712,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1193656101822853,BACKGROUND,0.1193656101822853
1369905148.0,H1,1369491712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4174399077892303,ROBUST,0.4174399077892303
1369905596.0,L1,1369491712,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2204306423664093,ROBUST,0.2204306423664093
1369907420.0,H1,1369491712,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4348367154598236,ROBUST,0.4348367154598236
1369908028.0,L1,1369491712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3177329301834106,ROBUST,0.3177329301834106
1369908668.0,H1,1369491712,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4146668612957001,ROBUST,0.4146668612957001
1369909468.0,H1,1369491712,3a,C14,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1495772302150726,AMBIGUOUS,0.1495772302150726
1369909504.0,H1,1369491712,3a,C14,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0675594136118888,BACKGROUND,0.0675594136118888
1369910524.0,L1,1369491712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4249608516693115,ROBUST,0.4249608516693115
1369911420.0,H1,1369491712,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4653122127056122,ROBUST,0.4653122127056122
1369915932.0,H1,1369491712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0876101180911064,BACKGROUND,0.0876101180911064
1369916764.0,H1,1369491712,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2604448497295379,ROBUST,0.2604448497295379
1369918012.0,H1,1369491712,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4624282121658325,ROBUST,0.4624282121658325
1369918684.0,H1,1369491712,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2109617888927459,ROBUST,0.2109617888927459
1369919068.0,H1,1369491712,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0880014449357986,BACKGROUND,0.0880014449357986
1369942460.0,H1,1369491712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4286516308784485,ROBUST,0.4286516308784485
1369942844.0,L1,1369491712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4141654670238495,ROBUST,0.4141654670238495
1369944412.0,H1,1369491712,3a,C12,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4547099769115448,ROBUST,0.4547099769115448
1369945436.0,L1,1369491712,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4510275423526764,ROBUST,0.4510275423526764
1369961660.0,H1,1369491712,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4156026244163513,ROBUST,0.4156026244163513
1369961852.0,H1,1369491712,3a,C12,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4424595534801483,ROBUST,0.4424595534801483
1369962396.0,H1,1369491712,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1037991195917129,BACKGROUND,0.1037991195917129
1369963356.0,L1,1369491712,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2215611785650253,ROBUST,0.2215611785650253
1369982908.0,L1,1369491712,3a,C11,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4346366822719574,ROBUST,0.4346366822719574
1369983932.0,L1,1369491712,3a,C11,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4063562452793121,ROBUST,0.4063562452793121
1369987228.0,H1,1369491712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.077460840344429,BACKGROUND,0.077460840344429
1369987484.0,L1,1369491712,3a,C4,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1937566101551056,AMBIGUOUS,0.1937566101551056
1369987804.0,H1,1369491712,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0866755247116088,BACKGROUND,0.0866755247116088
1369989820.0,L1,1369491712,3a,C9,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2662585079669952,ROBUST,0.2662585079669952
1369993916.0,H1,1369491712,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4086746573448181,ROBUST,0.4086746573448181
1369993948.0,H1,1369491712,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4283910095691681,ROBUST,0.4283910095691681
1369994428.0,H1,1369491712,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0912596732378006,BACKGROUND,0.0912596732378006
1369995228.0,H1,1369491712,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1245171502232551,BACKGROUND,0.1245171502232551
1370009596.0,H1,1369491712,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0936447009444236,BACKGROUND,0.0936447009444236
1370010076.0,L1,1369491712,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2248593270778656,ROBUST,0.2248593270778656
1369524060.0,L1,1369520384,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1870284676551818,AMBIGUOUS,0.1870284676551818
1369527068.0,L1,1369520384,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1506614238023758,AMBIGUOUS,0.1506614238023758
1369528380.0,L1,1369520384,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4412854313850403,ROBUST,0.4412854313850403
1369529020.0,L1,1369520384,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.219423621892929,AMBIGUOUS,0.219423621892929
1369530396.0,L1,1369520384,3a,C3,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4579356908798218,ROBUST,0.4579356908798218
1369548572.0,L1,1369520384,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1919263303279876,AMBIGUOUS,0.1919263303279876
1369551548.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0718080177903175,BACKGROUND,0.0718080177903175
1369552348.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0746420919895172,BACKGROUND,0.0746420919895172
1369566332.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0774775668978691,BACKGROUND,0.0774775668978691
1369566460.0,L1,1369520384,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1180756390094757,BACKGROUND,0.1180756390094757
1369587260.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0753073692321777,BACKGROUND,0.0753073692321777
1369598268.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0740785598754882,BACKGROUND,0.0740785598754882
1369611420.0,L1,1369520384,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4418327808380127,ROBUST,0.4418327808380127
1369613276.0,L1,1369520384,3a,C12,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4644215404987335,ROBUST,0.4644215404987335
1369614620.0,L1,1369520384,3a,C12,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4481740295886993,ROBUST,0.4481740295886993
1369614652.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0812597647309303,BACKGROUND,0.0812597647309303
1369616476.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.079308696091175,BACKGROUND,0.079308696091175
1369627164.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0700746551156044,BACKGROUND,0.0700746551156044
1369628988.0,L1,1369520384,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4114169478416443,ROBUST,0.4114169478416443
1369629276.0,L1,1369520384,3a,C9,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4270512163639068,ROBUST,0.4270512163639068
1369630976.0,L1,1369520384,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0628662556409835,BACKGROUND,0.0628662556409835
1369642300.0,L1,1369520384,3a,C9,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4202912151813507,ROBUST,0.4202912151813507
1369651804.0,L1,1369520384,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4126535952091217,ROBUST,0.4126535952091217
1369655772.0,L1,1369520384,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1932984441518783,AMBIGUOUS,0.1932984441518783
1369683132.0,L1,1369520384,3a,C11,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1244858279824256,BACKGROUND,0.1244858279824256
1369688284.0,L1,1369520384,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.257782518863678,ROBUST,0.257782518863678
1369688320.0,L1,1369520384,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0616348907351493,BACKGROUND,0.0616348907351493
1369688508.0,L1,1369520384,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1126793548464775,BACKGROUND,0.1126793548464775
1369690172.0,L1,1369520384,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.2002874612808227,AMBIGUOUS,0.2002874612808227
1369693948.0,L1,1369520384,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3270730078220367,ROBUST,0.3270730078220367
1369696476.0,L1,1369520384,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1669545620679855,AMBIGUOUS,0.1669545620679855
1369699708.0,L1,1369520384,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4598224461078644,ROBUST,0.4598224461078644
1369699868.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0654585361480712,BACKGROUND,0.0654585361480712
1369702684.0,L1,1369520384,3a,C14,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4361858367919922,ROBUST,0.4361858367919922
1369710428.0,L1,1369520384,3a,C11,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1464390754699707,BACKGROUND,0.1464390754699707
1369710908.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0829076319932937,BACKGROUND,0.0829076319932937
1369711964.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0806856751441955,BACKGROUND,0.0806856751441955
1369712828.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.071067214012146,BACKGROUND,0.071067214012146
1369714396.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.07913507521152496,BACKGROUND,0.07913507521152496
1369714428.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0752493664622306,BACKGROUND,0.0752493664622306
1369717916.0,L1,1369520384,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0704249739646911,BACKGROUND,0.0704249739646911
1369719452.0,L1,1369520384,3a,C9,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4162642657756805,ROBUST,0.4162642657756805
1369719868.0,L1,1369520384,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4715771377086639,ROBUST,0.4715771377086639
1369722716.0,L1,1369520384,3a,C12,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4055050611495971,ROBUST,0.4055050611495971
1369723708.0,L1,1369520384,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3296221196651459,ROBUST,0.3296221196651459
1370011516.0,L1,1370010112,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4337234199047088,ROBUST,0.4337234199047088
1370012284.0,L1,1370010112,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0760701522231102,BACKGROUND,0.0760701522231102
1370021404.0,L1,1370010112,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4163911044597626,ROBUST,0.4163911044597626
1370021820.0,H1,1370010112,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4359743893146515,ROBUST,0.4359743893146515
1370023548.0,L1,1370010112,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1042449101805687,BACKGROUND,0.1042449101805687
1370023580.0,L1,1370010112,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4069314301013946,ROBUST,0.4069314301013946
1370023612.0,L1,1370010112,3a,C10,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4195373356342315,ROBUST,0.4195373356342315
1370023804.0,L1,1370010112,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4437674283981323,ROBUST,0.4437674283981323
1370023900.0,L1,1370010112,3a,C8,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1846398264169693,AMBIGUOUS,0.1846398264169693
1370043900.0,H1,1370010112,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4336947500705719,ROBUST,0.4336947500705719
1370045852.0,H1,1370010112,3a,C0,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1196623668074607,BACKGROUND,0.1196623668074607
1370046976.0,L1,1370010112,3a,C2,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.0663828700780868,BACKGROUND,0.0663828700780868
1370048700.0,L1,1370010112,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4446079134941101,ROBUST,0.4446079134941101
1370048956.0,H1,1370010112,3a,C13,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,BACKGROUND,0.1149538829922676,BACKGROUND,0.1149538829922676
1370054332.0,H1,1370010112,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4307956099510193,ROBUST,0.4307956099510193
1370054652.0,L1,1370010112,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,AMBIGUOUS,0.1749690175056457,AMBIGUOUS,0.1749690175056457
1370056572.0,L1,1370010112,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4180662930011749,ROBUST,0.4180662930011749
1370059772.0,H1,1370010112,3a,C7,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.5201422572135925,ROBUST,0.5201422572135925
1370061116.0,L1,1370010112,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4192862212657928,ROBUST,0.4192862212657928
1370061788.0,H1,1370010112,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4602358937263489,ROBUST,0.4602358937263489
1370062876.0,L1,1370010112,3a,C11,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.3123796284198761,ROBUST,0.3123796284198761
1370063324.0,L1,1370010112,3a,C11,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2483409792184829,ROBUST,0.2483409792184829
1370063388.0,H1,1370010112,3a,C12,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.5070272088050842,ROBUST,0.5070272088050842
1370064668.0,L1,1370010112,3a,C12,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4349083006381988,ROBUST,0.4349083006381988
1370066364.0,H1,1370010112,3a,C3,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4218564331531524,ROBUST,0.4218564331531524
1370066908.0,L1,1370010112,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4413097202777862,ROBUST,0.4413097202777862
1370066940.0,L1,1370010112,3a,C1,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4307814538478851,ROBUST,0.4307814538478851
1370068540.0,L1,1370010112,3a,C3,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2519952952861786,ROBUST,0.2519952952861786
1370069980.0,H1,1370010112,3a,C6,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.2051543891429901,ROBUST,0.2051543891429901
1370071356.0,H1,1370010112,3a,C5,Family_01,,Morphological_Subthreshold_Diagnostic_Only,No_Catalog_Coverage,0.0,ROBUST,0.4416306316852569,ROBUST,0.4416306316852569
