selection_ordinal,gps_start,gps_end,source_path,source_start,source_end,detector,run,calibration_score,bootstrap_block_index,sampling_strategy
130,1371881796.0,1371881828.0,E:\o4a\1371565312\H1_1371880704_1371884800.hdf5,1371880704.0,1371884800.0,H1,O4a,0.0732765272259712,41,run_spanning_complete_raw_blocks_within_block_even_spacing
131,1371881860.0,1371881892.0,E:\o4a\1371565312\H1_1371880704_1371884800.hdf5,1371880704.0,1371884800.0,H1,O4a,0.0623729154467582,41,run_spanning_complete_raw_blocks_within_block_even_spacing
132,1371881988.0,1371882020.0,E:\o4a\1371565312\H1_1371880704_1371884800.hdf5,1371880704.0,1371884800.0,H1,O4a,0.0618512630462646,41,run_spanning_complete_raw_blocks_within_block_even_spacing
133,1371882116.0,1371882148.0,E:\o4a\1371565312\H1_1371880704_1371884800.hdf5,1371880704.0,1371884800.0,H1,O4a,0.0725693181157112,41,run_spanning_complete_raw_blocks_within_block_even_spacing
134,1371882244.0,1371882276.0,E:\o4a\1371565312\H1_1371880704_1371884800.hdf5,1371880704.0,1371884800.0,H1,O4a,0.0651286989450454,41,run_spanning_complete_raw_blocks_within_block_even_spacing
135,1371882308.0,1371882340.0,E:\o4a\1371565312\H1_1371880704_1371884800.hdf5,1371880704.0,1371884800.0,H1,O4a,0.0798922553658485,41,run_spanning_complete_raw_blocks_within_block_even_spacing
136,1371882436.0,1371882468.0,E:\o4a\1371565312\H1_1371880704_1371884800.hdf5,1371880704.0,1371884800.0,H1,O4a,0.0726836323738098,41,run_spanning_complete_raw_blocks_within_block_even_spacing
137,1371882564.0,1371882596.0,E:\o4a\1371565312\H1_1371880704_1371884800.hdf5,1371880704.0,1371884800.0,H1,O4a,0.078406699001789,41,run_spanning_complete_raw_blocks_within_block_even_spacing
138,1371882692.0,1371882724.0,E:\o4a\1371565312\H1_1371880704_1371884800.hdf5,1371880704.0,1371884800.0,H1,O4a,0.0658553168177604,41,run_spanning_complete_raw_blocks_within_block_even_spacing
139,1371882820.0,1371882852.0,E:\o4a\1371565312\H1_1371880704_1371884800.hdf5,1371880704.0,1371884800.0,H1,O4a,0.0568835288286209,41,run_spanning_complete_raw_blocks_within_block_even_spacing
140,1372084804.0,1372084836.0,E:\o4a\1372083712\H1_1372083712_1372087808.hdf5,1372083712.0,1372087808.0,H1,O4a,0.0650400295853614,45,run_spanning_complete_raw_blocks_within_block_even_spacing
141,1372084868.0,1372084900.0,E:\o4a\1372083712\H1_1372083712_1372087808.hdf5,1372083712.0,1372087808.0,H1,O4a,0.0679175183176994,45,run_spanning_complete_raw_blocks_within_block_even_spacing
142,1372084996.0,1372085028.0,E:\o4a\1372083712\H1_1372083712_1372087808.hdf5,1372083712.0,1372087808.0,H1,O4a,0.0730035528540611,45,run_spanning_complete_raw_blocks_within_block_even_spacing
143,1372085124.0,1372085156.0,E:\o4a\1372083712\H1_1372083712_1372087808.hdf5,1372083712.0,1372087808.0,H1,O4a,0.0542553402483463,45,run_spanning_complete_raw_blocks_within_block_even_spacing
144,1372085252.0,1372085284.0,E:\o4a\1372083712\H1_1372083712_1372087808.hdf5,1372083712.0,1372087808.0,H1,O4a,0.0736036896705627,45,run_spanning_complete_raw_blocks_within_block_even_spacing
145,1372085316.0,1372085348.0,E:\o4a\1372083712\H1_1372083712_1372087808.hdf5,1372083712.0,1372087808.0,H1,O4a,0.0581306926906108,45,run_spanning_complete_raw_blocks_within_block_even_spacing
146,1372085444.0,1372085476.0,E:\o4a\1372083712\H1_1372083712_1372087808.hdf5,1372083712.0,1372087808.0,H1,O4a,0.0784574225544929,45,run_spanning_complete_raw_blocks_within_block_even_spacing
147,1372085572.0,1372085604.0,E:\o4a\1372083712\H1_1372083712_1372087808.hdf5,1372083712.0,1372087808.0,H1,O4a,0.059717234224081,45,run_spanning_complete_raw_blocks_within_block_even_spacing
148,1372085700.0,1372085732.0,E:\o4a\1372083712\H1_1372083712_1372087808.hdf5,1372083712.0,1372087808.0,H1,O4a,0.0657172501087188,45,run_spanning_complete_raw_blocks_within_block_even_spacing
149,1372085828.0,1372085860.0,E:\o4a\1372083712\H1_1372083712_1372087808.hdf5,1372083712.0,1372087808.0,H1,O4a,0.0793023258447647,45,run_spanning_complete_raw_blocks_within_block_even_spacing
150,1372434052.0,1372434084.0,E:\o4a\1372083712\H1_1372431872_1372435968.hdf5,1372431872.0,1372435968.0,H1,O4a,0.0623383037745952,49,run_spanning_complete_raw_blocks_within_block_even_spacing
151,1372434116.0,1372434148.0,E:\o4a\1372083712\H1_1372431872_1372435968.hdf5,1372431872.0,1372435968.0,H1,O4a,0.0599869564175605,49,run_spanning_complete_raw_blocks_within_block_even_spacing
152,1372434244.0,1372434276.0,E:\o4a\1372083712\H1_1372431872_1372435968.hdf5,1372431872.0,1372435968.0,H1,O4a,0.0680949315428733,49,run_spanning_complete_raw_blocks_within_block_even_spacing
153,1372434372.0,1372434404.0,E:\o4a\1372083712\H1_1372431872_1372435968.hdf5,1372431872.0,1372435968.0,H1,O4a,0.0587973855435848,49,run_spanning_complete_raw_blocks_within_block_even_spacing
154,1372434500.0,1372434532.0,E:\o4a\1372083712\H1_1372431872_1372435968.hdf5,1372431872.0,1372435968.0,H1,O4a,0.0651695132255554,49,run_spanning_complete_raw_blocks_within_block_even_spacing
155,1372434564.0,1372434596.0,E:\o4a\1372083712\H1_1372431872_1372435968.hdf5,1372431872.0,1372435968.0,H1,O4a,0.0587015077471733,49,run_spanning_complete_raw_blocks_within_block_even_spacing
156,1372434692.0,1372434724.0,E:\o4a\1372083712\H1_1372431872_1372435968.hdf5,1372431872.0,1372435968.0,H1,O4a,0.0639752075076103,49,run_spanning_complete_raw_blocks_within_block_even_spacing
157,1372434820.0,1372434852.0,E:\o4a\1372083712\H1_1372431872_1372435968.hdf5,1372431872.0,1372435968.0,H1,O4a,0.0695220306515693,49,run_spanning_complete_raw_blocks_within_block_even_spacing
158,1372434948.0,1372434980.0,E:\o4a\1372083712\H1_1372431872_1372435968.hdf5,1372431872.0,1372435968.0,H1,O4a,0.068208709359169,49,run_spanning_complete_raw_blocks_within_block_even_spacing
159,1372435076.0,1372435108.0,E:\o4a\1372083712\H1_1372431872_1372435968.hdf5,1372431872.0,1372435968.0,H1,O4a,0.0605184063315391,49,run_spanning_complete_raw_blocks_within_block_even_spacing
160,1372874244.0,1372874276.0,E:\o4a\1372602112\H1_1372872448_1372876544.hdf5,1372872448.0,1372876544.0,H1,O4a,0.059104960411787,55,run_spanning_complete_raw_blocks_within_block_even_spacing
161,1372874308.0,1372874340.0,E:\o4a\1372602112\H1_1372872448_1372876544.hdf5,1372872448.0,1372876544.0,H1,O4a,0.0625544041395187,55,run_spanning_complete_raw_blocks_within_block_even_spacing
162,1372874436.0,1372874468.0,E:\o4a\1372602112\H1_1372872448_1372876544.hdf5,1372872448.0,1372876544.0,H1,O4a,0.0660928711295127,55,run_spanning_complete_raw_blocks_within_block_even_spacing
163,1372874564.0,1372874596.0,E:\o4a\1372602112\H1_1372872448_1372876544.hdf5,1372872448.0,1372876544.0,H1,O4a,0.0674278065562248,55,run_spanning_complete_raw_blocks_within_block_even_spacing
164,1372874692.0,1372874724.0,E:\o4a\1372602112\H1_1372872448_1372876544.hdf5,1372872448.0,1372876544.0,H1,O4a,0.0682072788476944,55,run_spanning_complete_raw_blocks_within_block_even_spacing
165,1372874756.0,1372874788.0,E:\o4a\1372602112\H1_1372872448_1372876544.hdf5,1372872448.0,1372876544.0,H1,O4a,0.0587328225374221,55,run_spanning_complete_raw_blocks_within_block_even_spacing
166,1372874884.0,1372874916.0,E:\o4a\1372602112\H1_1372872448_1372876544.hdf5,1372872448.0,1372876544.0,H1,O4a,0.0693300068378448,55,run_spanning_complete_raw_blocks_within_block_even_spacing
167,1372875012.0,1372875044.0,E:\o4a\1372602112\H1_1372872448_1372876544.hdf5,1372872448.0,1372876544.0,H1,O4a,0.054895780980587,55,run_spanning_complete_raw_blocks_within_block_even_spacing
168,1372875140.0,1372875172.0,E:\o4a\1372602112\H1_1372872448_1372876544.hdf5,1372872448.0,1372876544.0,H1,O4a,0.1741862446069717,55,run_spanning_complete_raw_blocks_within_block_even_spacing
169,1372875268.0,1372875300.0,E:\o4a\1372602112\H1_1372872448_1372876544.hdf5,1372872448.0,1372876544.0,H1,O4a,0.0577081218361854,55,run_spanning_complete_raw_blocks_within_block_even_spacing
170,1373294724.0,1373294756.0,E:\o4a\1373120512\H1_1373292544_1373296640.hdf5,1373292544.0,1373296640.0,H1,O4a,0.0653388947248458,60,run_spanning_complete_raw_blocks_within_block_even_spacing
171,1373294788.0,1373294820.0,E:\o4a\1373120512\H1_1373292544_1373296640.hdf5,1373292544.0,1373296640.0,H1,O4a,0.0985921993851661,60,run_spanning_complete_raw_blocks_within_block_even_spacing
172,1373294916.0,1373294948.0,E:\o4a\1373120512\H1_1373292544_1373296640.hdf5,1373292544.0,1373296640.0,H1,O4a,0.0702052786946296,60,run_spanning_complete_raw_blocks_within_block_even_spacing
173,1373295044.0,1373295076.0,E:\o4a\1373120512\H1_1373292544_1373296640.hdf5,1373292544.0,1373296640.0,H1,O4a,0.0661703869700431,60,run_spanning_complete_raw_blocks_within_block_even_spacing
174,1373295172.0,1373295204.0,E:\o4a\1373120512\H1_1373292544_1373296640.hdf5,1373292544.0,1373296640.0,H1,O4a,0.0650014281272888,60,run_spanning_complete_raw_blocks_within_block_even_spacing
175,1373295236.0,1373295268.0,E:\o4a\1373120512\H1_1373292544_1373296640.hdf5,1373292544.0,1373296640.0,H1,O4a,0.0675573721528053,60,run_spanning_complete_raw_blocks_within_block_even_spacing
176,1373295364.0,1373295396.0,E:\o4a\1373120512\H1_1373292544_1373296640.hdf5,1373292544.0,1373296640.0,H1,O4a,0.0664796307682991,60,run_spanning_complete_raw_blocks_within_block_even_spacing
177,1373295492.0,1373295524.0,E:\o4a\1373120512\H1_1373292544_1373296640.hdf5,1373292544.0,1373296640.0,H1,O4a,0.0614489242434501,60,run_spanning_complete_raw_blocks_within_block_even_spacing
178,1373295620.0,1373295652.0,E:\o4a\1373120512\H1_1373292544_1373296640.hdf5,1373292544.0,1373296640.0,H1,O4a,0.0604114532470703,60,run_spanning_complete_raw_blocks_within_block_even_spacing
179,1373295748.0,1373295780.0,E:\o4a\1373120512\H1_1373292544_1373296640.hdf5,1373292544.0,1373296640.0,H1,O4a,0.055235106498003,60,run_spanning_complete_raw_blocks_within_block_even_spacing
180,1373520324.0,1373520356.0,E:\o4a\1373120512\H1_1373517824_1373521920.hdf5,1373517824.0,1373521920.0,H1,O4a,0.0650065764784812,64,run_spanning_complete_raw_blocks_within_block_even_spacing
181,1373520388.0,1373520420.0,E:\o4a\1373120512\H1_1373517824_1373521920.hdf5,1373517824.0,1373521920.0,H1,O4a,0.0684863552451133,64,run_spanning_complete_raw_blocks_within_block_even_spacing
182,1373520516.0,1373520548.0,E:\o4a\1373120512\H1_1373517824_1373521920.hdf5,1373517824.0,1373521920.0,H1,O4a,0.0872254371643066,64,run_spanning_complete_raw_blocks_within_block_even_spacing
183,1373520644.0,1373520676.0,E:\o4a\1373120512\H1_1373517824_1373521920.hdf5,1373517824.0,1373521920.0,H1,O4a,0.0738417953252792,64,run_spanning_complete_raw_blocks_within_block_even_spacing
184,1373520772.0,1373520804.0,E:\o4a\1373120512\H1_1373517824_1373521920.hdf5,1373517824.0,1373521920.0,H1,O4a,0.0614880956709384,64,run_spanning_complete_raw_blocks_within_block_even_spacing
185,1373520836.0,1373520868.0,E:\o4a\1373120512\H1_1373517824_1373521920.hdf5,1373517824.0,1373521920.0,H1,O4a,0.0899417251348495,64,run_spanning_complete_raw_blocks_within_block_even_spacing
186,1373520964.0,1373520996.0,E:\o4a\1373120512\H1_1373517824_1373521920.hdf5,1373517824.0,1373521920.0,H1,O4a,0.054167803376913,64,run_spanning_complete_raw_blocks_within_block_even_spacing
187,1373521092.0,1373521124.0,E:\o4a\1373120512\H1_1373517824_1373521920.hdf5,1373517824.0,1373521920.0,H1,O4a,0.0664344429969787,64,run_spanning_complete_raw_blocks_within_block_even_spacing
188,1373521220.0,1373521252.0,E:\o4a\1373120512\H1_1373517824_1373521920.hdf5,1373517824.0,1373521920.0,H1,O4a,0.0727792084217071,64,run_spanning_complete_raw_blocks_within_block_even_spacing
189,1373521348.0,1373521380.0,E:\o4a\1373120512\H1_1373517824_1373521920.hdf5,1373517824.0,1373521920.0,H1,O4a,0.0727579742670059,64,run_spanning_complete_raw_blocks_within_block_even_spacing
190,1373974788.0,1373974820.0,E:\o4a\1373638912\H1_1373974784_1373978880.hdf5,1373974784.0,1373978880.0,H1,O4a,0.0580816827714443,70,run_spanning_complete_raw_blocks_within_block_even_spacing
191,1373974852.0,1373974884.0,E:\o4a\1373638912\H1_1373974784_1373978880.hdf5,1373974784.0,1373978880.0,H1,O4a,0.0757326334714889,70,run_spanning_complete_raw_blocks_within_block_even_spacing
192,1373974980.0,1373975012.0,E:\o4a\1373638912\H1_1373974784_1373978880.hdf5,1373974784.0,1373978880.0,H1,O4a,0.1392368227243423,70,run_spanning_complete_raw_blocks_within_block_even_spacing
193,1373975108.0,1373975140.0,E:\o4a\1373638912\H1_1373974784_1373978880.hdf5,1373974784.0,1373978880.0,H1,O4a,0.0649348720908165,70,run_spanning_complete_raw_blocks_within_block_even_spacing
194,1373975236.0,1373975268.0,E:\o4a\1373638912\H1_1373974784_1373978880.hdf5,1373974784.0,1373978880.0,H1,O4a,0.0540479160845279,70,run_spanning_complete_raw_blocks_within_block_even_spacing
195,1373975300.0,1373975332.0,E:\o4a\1373638912\H1_1373974784_1373978880.hdf5,1373974784.0,1373978880.0,H1,O4a,0.060134433209896,70,run_spanning_complete_raw_blocks_within_block_even_spacing
196,1373975428.0,1373975460.0,E:\o4a\1373638912\H1_1373974784_1373978880.hdf5,1373974784.0,1373978880.0,H1,O4a,0.0609135776758194,70,run_spanning_complete_raw_blocks_within_block_even_spacing
197,1373975556.0,1373975588.0,E:\o4a\1373638912\H1_1373974784_1373978880.hdf5,1373974784.0,1373978880.0,H1,O4a,0.0652055293321609,70,run_spanning_complete_raw_blocks_within_block_even_spacing
198,1373975684.0,1373975716.0,E:\o4a\1373638912\H1_1373974784_1373978880.hdf5,1373974784.0,1373978880.0,H1,O4a,0.0659901648759841,70,run_spanning_complete_raw_blocks_within_block_even_spacing
199,1373975812.0,1373975844.0,E:\o4a\1373638912\H1_1373974784_1373978880.hdf5,1373974784.0,1373978880.0,H1,O4a,0.0569408684968948,70,run_spanning_complete_raw_blocks_within_block_even_spacing
200,1374491204.0,1374491236.0,E:\o4a\1374157312\H1_1374489088_1374493184.hdf5,1374489088.0,1374493184.0,H1,O4a,0.0980916619300842,76,run_spanning_complete_raw_blocks_within_block_even_spacing
201,1374491268.0,1374491300.0,E:\o4a\1374157312\H1_1374489088_1374493184.hdf5,1374489088.0,1374493184.0,H1,O4a,0.0626773983240127,76,run_spanning_complete_raw_blocks_within_block_even_spacing
202,1374491396.0,1374491428.0,E:\o4a\1374157312\H1_1374489088_1374493184.hdf5,1374489088.0,1374493184.0,H1,O4a,0.0862132534384727,76,run_spanning_complete_raw_blocks_within_block_even_spacing
203,1374491524.0,1374491556.0,E:\o4a\1374157312\H1_1374489088_1374493184.hdf5,1374489088.0,1374493184.0,H1,O4a,0.089311882853508,76,run_spanning_complete_raw_blocks_within_block_even_spacing
204,1374491652.0,1374491684.0,E:\o4a\1374157312\H1_1374489088_1374493184.hdf5,1374489088.0,1374493184.0,H1,O4a,0.0687560439109802,76,run_spanning_complete_raw_blocks_within_block_even_spacing
205,1374491716.0,1374491748.0,E:\o4a\1374157312\H1_1374489088_1374493184.hdf5,1374489088.0,1374493184.0,H1,O4a,0.0755234584212303,76,run_spanning_complete_raw_blocks_within_block_even_spacing
206,1374491844.0,1374491876.0,E:\o4a\1374157312\H1_1374489088_1374493184.hdf5,1374489088.0,1374493184.0,H1,O4a,0.0656179785728454,76,run_spanning_complete_raw_blocks_within_block_even_spacing
207,1374491972.0,1374492004.0,E:\o4a\1374157312\H1_1374489088_1374493184.hdf5,1374489088.0,1374493184.0,H1,O4a,0.0684079527854919,76,run_spanning_complete_raw_blocks_within_block_even_spacing
208,1374492100.0,1374492132.0,E:\o4a\1374157312\H1_1374489088_1374493184.hdf5,1374489088.0,1374493184.0,H1,O4a,0.0718535408377647,76,run_spanning_complete_raw_blocks_within_block_even_spacing
209,1374492228.0,1374492260.0,E:\o4a\1374157312\H1_1374489088_1374493184.hdf5,1374489088.0,1374493184.0,H1,O4a,0.0705643817782402,76,run_spanning_complete_raw_blocks_within_block_even_spacing
210,1374802692.0,1374802724.0,E:\o4a\1374675712\H1_1374802688_1374806784.hdf5,1374802688.0,1374806784.0,H1,O4a,0.077723704278469,81,run_spanning_complete_raw_blocks_within_block_even_spacing
211,1374802756.0,1374802788.0,E:\o4a\1374675712\H1_1374802688_1374806784.hdf5,1374802688.0,1374806784.0,H1,O4a,0.0789411813020706,81,run_spanning_complete_raw_blocks_within_block_even_spacing
212,1374802884.0,1374802916.0,E:\o4a\1374675712\H1_1374802688_1374806784.hdf5,1374802688.0,1374806784.0,H1,O4a,0.0900323837995529,81,run_spanning_complete_raw_blocks_within_block_even_spacing
213,1374803012.0,1374803044.0,E:\o4a\1374675712\H1_1374802688_1374806784.hdf5,1374802688.0,1374806784.0,H1,O4a,0.0569441020488739,81,run_spanning_complete_raw_blocks_within_block_even_spacing
214,1374803140.0,1374803172.0,E:\o4a\1374675712\H1_1374802688_1374806784.hdf5,1374802688.0,1374806784.0,H1,O4a,0.0666434243321418,81,run_spanning_complete_raw_blocks_within_block_even_spacing
215,1374803204.0,1374803236.0,E:\o4a\1374675712\H1_1374802688_1374806784.hdf5,1374802688.0,1374806784.0,H1,O4a,0.0676103308796882,81,run_spanning_complete_raw_blocks_within_block_even_spacing
216,1374803332.0,1374803364.0,E:\o4a\1374675712\H1_1374802688_1374806784.hdf5,1374802688.0,1374806784.0,H1,O4a,0.0717822089791297,81,run_spanning_complete_raw_blocks_within_block_even_spacing
217,1374803460.0,1374803492.0,E:\o4a\1374675712\H1_1374802688_1374806784.hdf5,1374802688.0,1374806784.0,H1,O4a,0.0703728348016738,81,run_spanning_complete_raw_blocks_within_block_even_spacing
218,1374803588.0,1374803620.0,E:\o4a\1374675712\H1_1374802688_1374806784.hdf5,1374802688.0,1374806784.0,H1,O4a,0.0815338790416717,81,run_spanning_complete_raw_blocks_within_block_even_spacing
219,1374803716.0,1374803748.0,E:\o4a\1374675712\H1_1374802688_1374806784.hdf5,1374802688.0,1374806784.0,H1,O4a,0.0751049742102623,81,run_spanning_complete_raw_blocks_within_block_even_spacing
220,1375070020.0,1375070052.0,E:\o4a\1374675712\H1_1375068928_1375073024.hdf5,1375068928.0,1375073024.0,H1,O4a,0.0591662339866161,85,run_spanning_complete_raw_blocks_within_block_even_spacing
221,1375070084.0,1375070116.0,E:\o4a\1374675712\H1_1375068928_1375073024.hdf5,1375068928.0,1375073024.0,H1,O4a,0.0712366104125976,85,run_spanning_complete_raw_blocks_within_block_even_spacing
222,1375070212.0,1375070244.0,E:\o4a\1374675712\H1_1375068928_1375073024.hdf5,1375068928.0,1375073024.0,H1,O4a,0.0617137514054775,85,run_spanning_complete_raw_blocks_within_block_even_spacing
223,1375070340.0,1375070372.0,E:\o4a\1374675712\H1_1375068928_1375073024.hdf5,1375068928.0,1375073024.0,H1,O4a,0.0582759603857994,85,run_spanning_complete_raw_blocks_within_block_even_spacing
224,1375070468.0,1375070500.0,E:\o4a\1374675712\H1_1375068928_1375073024.hdf5,1375068928.0,1375073024.0,H1,O4a,0.0821390002965927,85,run_spanning_complete_raw_blocks_within_block_even_spacing
225,1375070532.0,1375070564.0,E:\o4a\1374675712\H1_1375068928_1375073024.hdf5,1375068928.0,1375073024.0,H1,O4a,0.0693764686584472,85,run_spanning_complete_raw_blocks_within_block_even_spacing
226,1375070660.0,1375070692.0,E:\o4a\1374675712\H1_1375068928_1375073024.hdf5,1375068928.0,1375073024.0,H1,O4a,0.0671308189630508,85,run_spanning_complete_raw_blocks_within_block_even_spacing
227,1375070788.0,1375070820.0,E:\o4a\1374675712\H1_1375068928_1375073024.hdf5,1375068928.0,1375073024.0,H1,O4a,0.1185682415962219,85,run_spanning_complete_raw_blocks_within_block_even_spacing
228,1375070916.0,1375070948.0,E:\o4a\1374675712\H1_1375068928_1375073024.hdf5,1375068928.0,1375073024.0,H1,O4a,0.0608456134796142,85,run_spanning_complete_raw_blocks_within_block_even_spacing
229,1375071044.0,1375071076.0,E:\o4a\1374675712\H1_1375068928_1375073024.hdf5,1375068928.0,1375073024.0,H1,O4a,0.0658231228590011,85,run_spanning_complete_raw_blocks_within_block_even_spacing
230,1375265924.0,1375265956.0,E:\o4a\1375194112\H1_1375263744_1375267840.hdf5,1375263744.0,1375267840.0,H1,O4a,0.0825497657060623,89,run_spanning_complete_raw_blocks_within_block_even_spacing
231,1375265988.0,1375266020.0,E:\o4a\1375194112\H1_1375263744_1375267840.hdf5,1375263744.0,1375267840.0,H1,O4a,0.0891122370958328,89,run_spanning_complete_raw_blocks_within_block_even_spacing
232,1375266116.0,1375266148.0,E:\o4a\1375194112\H1_1375263744_1375267840.hdf5,1375263744.0,1375267840.0,H1,O4a,0.0750445052981376,89,run_spanning_complete_raw_blocks_within_block_even_spacing
233,1375266244.0,1375266276.0,E:\o4a\1375194112\H1_1375263744_1375267840.hdf5,1375263744.0,1375267840.0,H1,O4a,0.0538843385875225,89,run_spanning_complete_raw_blocks_within_block_even_spacing
234,1375266372.0,1375266404.0,E:\o4a\1375194112\H1_1375263744_1375267840.hdf5,1375263744.0,1375267840.0,H1,O4a,0.077481560409069,89,run_spanning_complete_raw_blocks_within_block_even_spacing
235,1375266436.0,1375266468.0,E:\o4a\1375194112\H1_1375263744_1375267840.hdf5,1375263744.0,1375267840.0,H1,O4a,0.0613550096750259,89,run_spanning_complete_raw_blocks_within_block_even_spacing
236,1375266564.0,1375266596.0,E:\o4a\1375194112\H1_1375263744_1375267840.hdf5,1375263744.0,1375267840.0,H1,O4a,0.0605214200913906,89,run_spanning_complete_raw_blocks_within_block_even_spacing
237,1375266692.0,1375266724.0,E:\o4a\1375194112\H1_1375263744_1375267840.hdf5,1375263744.0,1375267840.0,H1,O4a,0.0600218065083026,89,run_spanning_complete_raw_blocks_within_block_even_spacing
238,1375266820.0,1375266852.0,E:\o4a\1375194112\H1_1375263744_1375267840.hdf5,1375263744.0,1375267840.0,H1,O4a,0.0907321572303772,89,run_spanning_complete_raw_blocks_within_block_even_spacing
239,1375266948.0,1375266980.0,E:\o4a\1375194112\H1_1375263744_1375267840.hdf5,1375263744.0,1375267840.0,H1,O4a,0.0765072852373123,89,run_spanning_complete_raw_blocks_within_block_even_spacing
240,1375868164.0,1375868196.0,E:\o4a\1375712512\H1_1375868160_1375872256.hdf5,1375868160.0,1375872256.0,H1,O4a,0.050858236849308,97,run_spanning_complete_raw_blocks_within_block_even_spacing
241,1375868228.0,1375868260.0,E:\o4a\1375712512\H1_1375868160_1375872256.hdf5,1375868160.0,1375872256.0,H1,O4a,0.0568028911948204,97,run_spanning_complete_raw_blocks_within_block_even_spacing
242,1375868356.0,1375868388.0,E:\o4a\1375712512\H1_1375868160_1375872256.hdf5,1375868160.0,1375872256.0,H1,O4a,0.0585326999425888,97,run_spanning_complete_raw_blocks_within_block_even_spacing
243,1375868484.0,1375868516.0,E:\o4a\1375712512\H1_1375868160_1375872256.hdf5,1375868160.0,1375872256.0,H1,O4a,0.0733772739768028,97,run_spanning_complete_raw_blocks_within_block_even_spacing
244,1375868612.0,1375868644.0,E:\o4a\1375712512\H1_1375868160_1375872256.hdf5,1375868160.0,1375872256.0,H1,O4a,0.064374640583992,97,run_spanning_complete_raw_blocks_within_block_even_spacing
245,1375868676.0,1375868708.0,E:\o4a\1375712512\H1_1375868160_1375872256.hdf5,1375868160.0,1375872256.0,H1,O4a,0.0535879842936992,97,run_spanning_complete_raw_blocks_within_block_even_spacing
246,1375868804.0,1375868836.0,E:\o4a\1375712512\H1_1375868160_1375872256.hdf5,1375868160.0,1375872256.0,H1,O4a,0.0661086365580558,97,run_spanning_complete_raw_blocks_within_block_even_spacing
247,1375868932.0,1375868964.0,E:\o4a\1375712512\H1_1375868160_1375872256.hdf5,1375868160.0,1375872256.0,H1,O4a,0.0546666271984577,97,run_spanning_complete_raw_blocks_within_block_even_spacing
248,1375869060.0,1375869092.0,E:\o4a\1375712512\H1_1375868160_1375872256.hdf5,1375868160.0,1375872256.0,H1,O4a,0.0629977881908416,97,run_spanning_complete_raw_blocks_within_block_even_spacing
249,1375869188.0,1375869220.0,E:\o4a\1375712512\H1_1375868160_1375872256.hdf5,1375868160.0,1375872256.0,H1,O4a,0.0639616325497627,97,run_spanning_complete_raw_blocks_within_block_even_spacing
250,1376118020.0,1376118052.0,E:\o4a\1375712512\H1_1376118016_1376122112.hdf5,1376118016.0,1376122112.0,H1,O4a,0.0603505298495292,101,run_spanning_complete_raw_blocks_within_block_even_spacing
251,1376118084.0,1376118116.0,E:\o4a\1375712512\H1_1376118016_1376122112.hdf5,1376118016.0,1376122112.0,H1,O4a,0.0559938848018646,101,run_spanning_complete_raw_blocks_within_block_even_spacing
252,1376118212.0,1376118244.0,E:\o4a\1375712512\H1_1376118016_1376122112.hdf5,1376118016.0,1376122112.0,H1,O4a,0.0528829805552959,101,run_spanning_complete_raw_blocks_within_block_even_spacing
253,1376118340.0,1376118372.0,E:\o4a\1375712512\H1_1376118016_1376122112.hdf5,1376118016.0,1376122112.0,H1,O4a,0.0809943154454231,101,run_spanning_complete_raw_blocks_within_block_even_spacing
254,1376118468.0,1376118500.0,E:\o4a\1375712512\H1_1376118016_1376122112.hdf5,1376118016.0,1376122112.0,H1,O4a,0.0705195441842079,101,run_spanning_complete_raw_blocks_within_block_even_spacing
255,1376118532.0,1376118564.0,E:\o4a\1375712512\H1_1376118016_1376122112.hdf5,1376118016.0,1376122112.0,H1,O4a,0.0581151656806468,101,run_spanning_complete_raw_blocks_within_block_even_spacing
256,1376118660.0,1376118692.0,E:\o4a\1375712512\H1_1376118016_1376122112.hdf5,1376118016.0,1376122112.0,H1,O4a,0.0739635303616523,101,run_spanning_complete_raw_blocks_within_block_even_spacing
257,1376118788.0,1376118820.0,E:\o4a\1375712512\H1_1376118016_1376122112.hdf5,1376118016.0,1376122112.0,H1,O4a,0.075118750333786,101,run_spanning_complete_raw_blocks_within_block_even_spacing
258,1376118916.0,1376118948.0,E:\o4a\1375712512\H1_1376118016_1376122112.hdf5,1376118016.0,1376122112.0,H1,O4a,0.0548659972846508,101,run_spanning_complete_raw_blocks_within_block_even_spacing
259,1376119044.0,1376119076.0,E:\o4a\1375712512\H1_1376118016_1376122112.hdf5,1376118016.0,1376122112.0,H1,O4a,0.0602153316140174,101,run_spanning_complete_raw_blocks_within_block_even_spacing
260,1376409668.0,1376409700.0,E:\o4a\1376230912\H1_1376407040_1376411136.hdf5,1376407040.0,1376411136.0,H1,O4a,0.0595482513308525,105,run_spanning_complete_raw_blocks_within_block_even_spacing
261,1376409732.0,1376409764.0,E:\o4a\1376230912\H1_1376407040_1376411136.hdf5,1376407040.0,1376411136.0,H1,O4a,0.0664486438035965,105,run_spanning_complete_raw_blocks_within_block_even_spacing
262,1376409860.0,1376409892.0,E:\o4a\1376230912\H1_1376407040_1376411136.hdf5,1376407040.0,1376411136.0,H1,O4a,0.0565669871866703,105,run_spanning_complete_raw_blocks_within_block_even_spacing
263,1376409988.0,1376410020.0,E:\o4a\1376230912\H1_1376407040_1376411136.hdf5,1376407040.0,1376411136.0,H1,O4a,0.0655598640441894,105,run_spanning_complete_raw_blocks_within_block_even_spacing
