system,distance_mpc,trial_index,gps,ra,dec,psi,inclination,snr_H1,snr_L1,snr_network,score_H1_o3b,score_L1_o3b,score_H1_native,score_L1_native,clean_H1_o3b,clean_L1_o3b,clean_H1_native,clean_L1_native,cc_localized_H1,cc_localized_L1,cc_oracle_center,localization_H1_t_offset_s,localization_H1_f_lo,localization_H1_f_hi,localization_L1_t_offset_s,localization_L1_f_lo,localization_L1_f_hi,flag_H1,flag_L1,dsd_survive_H1,dsd_survive_L1,dsd_class_H1,dsd_class_L1,coincidence_localized_H1,coincidence_localized_L1,coincidence_recovered_H1,coincidence_recovered_L1,coincidence_recovered,coincidence_oracle_recovered,threshold_flag_o3b,threshold_dsd_H1,threshold_dsd_H1_lower,threshold_dsd_L1,threshold_dsd_L1_lower,threshold_tau_cc,taxonomy_representation,q_min,q_max,seed
BBH_30_30,100.0,18,1380333713,3.148157169168554,-0.7689426886659184,2.187554974889105,2.315095455447999,141.198498518344,160.8819117941152,214.05608033028227,0.4188358187675476,0.4641960263252258,0.3378743529319763,0.2966640591621399,0.2829385101795196,0.3636693358421325,0.0605018436908721,0.068454124033451,0.4811959635950202,0.4701380589841624,0.8375986589338628,15.135135135135137,20.0,227.83021533493184,15.135135135135137,20.0,235.6601528695265,True,True,True,True,ROBUST,ROBUST,True,True,True,True,True,True,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,100.0,19,1387159891,2.3940269695329697,-0.4082195635342796,1.9800911642278247,1.678693003817887,32.96620397701393,42.88551846507645,54.09194301069709,0.3245033919811249,0.3725095093250274,0.0955392494797706,0.1966788172721862,0.3927433490753174,0.3277676105499267,0.0876434668898582,0.0524151921272277,0.053747694165928,0.2794237505610851,0.3057674959437369,12.108108108108109,20.0,1226.45,16.0,20.0,1226.45,False,False,False,False,BACKGROUND,AMBIGUOUS,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,100.0,20,1370282660,0.550720685222402,-0.8694717422251841,3.021890636453934,1.8508162323935693,16.443847374654677,0.2756506091332046,16.4461575980304,0.3103496432304382,0.3324035108089447,0.0882279053330421,0.0630927681922912,0.3052444458007812,0.3323100805282593,0.056554652750492,0.0629694163799285,0.0596340158625181,0.0570700414979137,0.0655943278818787,16.0,20.0,1226.45,15.567567567567568,20.0,1226.45,False,False,False,False,BACKGROUND,BACKGROUND,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,100.0,21,1374643779,4.3963895824884425,-0.4873205978456264,3.0447573871083784,0.6143273011258747,62.9288301385369,91.68732080204929,111.20522675873976,0.3430944383144378,0.4131122827529907,0.1746051460504531,0.2447444200515747,0.3342796862125397,0.3278173208236694,0.0992443710565567,0.0530900098383426,0.5801941012525269,0.6992851970644827,0.6132668991319684,16.0,25.33731500561184,1226.45,16.0,20.0,627.8506577887329,False,True,False,True,AMBIGUOUS,ROBUST,True,True,False,True,True,True,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,100.0,22,1372359602,5.6712181161893485,-0.0885631480981579,0.6357432601964069,2.510220033930265,104.05115442423676,185.01666691189905,212.26824956221068,0.3870729506015777,0.4790502488613128,0.2278980910778045,0.3122230470180511,0.260030448436737,0.3275320827960968,0.0630516558885574,0.0589988231658935,0.8218200664036012,0.9521217811352092,0.8393025047545335,16.0,20.0,1226.45,15.567567567567568,20.0,210.55717265114495,True,True,True,True,ROBUST,ROBUST,True,True,True,True,True,True,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,100.0,23,1383322566,3.639343885206614,-0.7029280703264739,2.691133141864687,1.969351054037705,84.65199310541539,90.97751915622956,124.26934025954031,0.381371259689331,0.4015206098556518,0.2348575592041015,0.2278569638729095,0.3282792866230011,0.3205455541610718,0.0684549137949943,0.0605312101542949,0.851433272698446,0.7769056355051814,0.7178758555934597,16.0,20.0,447.8246645644373,16.0,20.0,726.8541975238301,True,True,True,True,ROBUST,ROBUST,True,True,True,True,True,True,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,100.0,24,1376236454,4.52051907389092,-0.1362349487751013,1.970748845482725,1.0274082014065908,134.11846623248653,149.52316098167734,200.8604955049828,0.3921778202056885,0.455036848783493,0.3183163404464721,0.3830842673778534,0.3313611149787903,0.3093145191669464,0.0545680671930313,0.0647623091936111,0.1043097170273301,0.9415456246786468,0.8546446328529034,6.486486486486487,20.0,235.6601528695265,16.0,20.0,285.3931534192106,True,True,True,True,ROBUST,ROBUST,False,True,False,True,True,True,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,0,1370366686,4.083106618809832,-0.9811031738498914,1.3062974799674438,1.401797079566961,25.593875750268836,22.27643237342857,33.93060440381419,0.2927146852016449,0.3047123253345489,0.0802030190825462,0.0822294726967811,0.2608821988105774,0.3263728022575378,0.0679845511913299,0.0631341934204101,0.1489270428931117,0.0657327782324532,0.1687415183993985,16.0,20.0,1226.45,19.45945945945946,20.0,1226.45,False,False,False,False,BACKGROUND,BACKGROUND,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,1,1378103466,3.103835857358768,-0.3472120726040529,0.4540361300075967,2.730717562611944,105.66749769530786,141.5475376304794,176.63896930870004,0.401904284954071,0.4732108414173126,0.2738771140575409,0.3243129849433899,0.3462960124015808,0.2773450911045074,0.0649168193340301,0.0578921139240264,0.0671166477952546,0.8942554736103105,0.8189179375168801,6.918918918918919,20.0,1226.45,16.0,20.0,518.440544985289,True,True,True,True,ROBUST,ROBUST,False,True,False,True,True,True,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,2,1387267029,3.692279741750834,-0.7192412676808297,2.906350567580666,2.486832589671953,97.91386677620169,48.97438512359543,109.47883679187504,0.3846856951713562,0.4493593573570251,0.2150982469320297,0.2608110904693603,0.2885541319847107,0.3186366856098175,0.085134208202362,0.0567320212721824,0.0647000858606816,0.8438997874243581,0.581989362829818,15.135135135135137,20.0,1226.45,16.0,20.0,254.99251675022515,True,True,True,True,ROBUST,ROBUST,False,True,False,True,True,True,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,3,1384917171,2.179447259357543,0.1828481551372355,0.0716404737003067,1.407955319905774,16.404520718858144,24.597233142490392,29.56572641220699,0.3087280690670013,0.3137999475002289,0.0724453851580619,0.1085265502333641,0.3536161184310913,0.2928971350193023,0.0749400928616523,0.0568846389651298,0.070143346303516,0.0881892838935446,0.0951224091219256,14.27027027027027,20.0,1226.45,16.0,20.0,1226.45,False,False,False,False,BACKGROUND,BACKGROUND,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,4,1378534239,1.6774575637135132,-0.3435821196126035,1.635740594531531,1.6238423987787882,24.735846088243264,3.4897187136997982,24.980796992930514,0.3190019428730011,0.3000175952911377,0.0906269252300262,0.0618336610496044,0.3411336243152618,0.3006931245326996,0.0684889256954193,0.0623971559107303,0.0927103406268245,0.0674250050433938,0.0610717625749212,16.864864864864863,20.0,1226.45,18.16216216216216,20.0,1226.45,False,False,False,False,BACKGROUND,BACKGROUND,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,5,1380169558,0.1357927027616836,0.7109894967294859,2.81537209724717,1.6932794273695726,49.2316592999512,68.0453846946818,83.98768157101199,0.3885861933231354,0.4475114047527313,0.1808166801929474,0.242733284831047,0.3053746521472931,0.3052138686180115,0.0673140808939933,0.0571377798914909,0.4961505782938903,0.880637924364809,0.529837658838905,16.0,20.0,1226.45,15.567567567567568,20.0,168.08842612618787,True,True,False,True,AMBIGUOUS,ROBUST,True,True,True,True,True,True,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,6,1372135556,3.4811117567309955,-0.8992307713555102,2.1119045377423915,2.373881050234096,26.453673926138563,17.480676185814996,31.70758433094175,0.3541775345802307,0.2795322835445404,0.1113592237234115,0.0860229358077049,0.3380394876003265,0.3043231964111328,0.0586021170020103,0.0609170272946357,0.1016350267887141,0.1016350267887141,0.1097968012063253,16.0,20.0,1226.45,16.0,20.0,1226.45,False,False,False,False,BACKGROUND,BACKGROUND,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,7,1382964694,4.143274609517809,0.4712374713762784,2.4147773138087314,2.0236489890915674,46.1267187886594,43.08604495740873,63.119580609189015,0.3519989550113678,0.3827504515647888,0.1784770488739013,0.2110911309719085,0.3656724393367767,0.307606965303421,0.0712517276406288,0.0613263137638568,0.3524978181523814,0.3830609890317303,0.3770145623785185,15.567567567567568,20.0,1226.45,16.0,20.0,996.3511448497154,False,True,False,False,AMBIGUOUS,AMBIGUOUS,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,8,1387869287,5.755472166571081,-0.5699286980846703,0.1175350116351018,2.47271495909612,83.85905281455307,111.33265114907712,139.38184943110815,0.3603323996067047,0.4618463516235351,0.1677999347448349,0.2602755129337311,0.285179078578949,0.3097982406616211,0.0675790458917617,0.0882606282830238,0.7313308859607701,0.916294708473099,0.757341695193839,16.0,20.0,1226.45,16.0,20.0,227.83021533493184,False,True,False,True,AMBIGUOUS,ROBUST,True,True,False,True,True,True,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,9,1376484607,2.330573444069971,0.7202591579593746,2.5391968868903465,1.460870134637528,35.30716153423483,22.66077670725988,41.95362268721074,0.3510460555553436,0.288841038942337,0.0950042381882667,0.0618234872817993,0.2820008099079132,0.3031501770019531,0.0618312917649745,0.0700991749763488,0.0611322319989252,0.0553924217370583,0.2058667748413547,20.324324324324323,20.0,1226.45,20.75675675675676,20.0,1226.45,False,False,False,False,BACKGROUND,BACKGROUND,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,10,1376562781,5.9872434783225374,-0.4314235345082965,1.618099693373403,1.945204982124587,18.941656585323127,24.98951212009928,31.35700990523337,0.2811987400054931,0.307457834482193,0.067966416478157,0.1066838949918747,0.2929714024066925,0.281102180480957,0.0612725242972373,0.0692158415913581,0.0454055185589668,0.1403457357055723,0.156235586190473,17.72972972972973,20.0,1226.45,16.0,20.0,1226.45,False,False,False,False,BACKGROUND,BACKGROUND,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,11,1370539195,5.881335206211572,-0.7352658731804999,0.141090871951108,2.0806732388586857,38.20054677488594,35.40392501520362,52.08377559646007,0.3760226666927337,0.3509468138217926,0.165728822350502,0.1386642158031463,0.351834088563919,0.339402973651886,0.0659630969166755,0.0577397719025611,0.2715870223399545,0.2715870223399545,0.2966580110114985,16.0,20.0,1226.45,16.0,20.0,1226.45,False,False,False,False,AMBIGUOUS,BACKGROUND,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,12,1378592296,6.23527956327969,0.9000444388880913,2.3518214543443565,1.7009695276012131,5.408795644752451,7.586953515903383,9.31756051652855,0.3377038240432739,0.3561461269855499,0.090326577425003,0.0668787732720375,0.3361900150775909,0.354625254869461,0.0902101844549179,0.0663051456212997,0.0623926242956316,0.0644698521703371,0.0567660213602104,17.2972972972973,20.0,1226.45,16.43243243243243,20.0,1226.45,False,False,False,False,BACKGROUND,BACKGROUND,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,13,1372856090,4.157340327065562,-0.2554538351431379,0.2967757903911619,0.9955698143603612,47.77529899470446,81.31268407212177,94.30923488739631,0.3878412842750549,0.438197374343872,0.2023124098777771,0.2655676603317261,0.2752248644828796,0.3186681270599365,0.0900763124227523,0.0594723373651504,0.8216789099323549,0.1355360580601175,0.5694517186448839,16.0,20.0,295.20138083447426,15.135135135135137,20.0,235.6601528695265,True,True,False,True,AMBIGUOUS,ROBUST,True,False,True,False,True,True,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,14,1371636493,5.222034930105975,-0.7662405367157867,0.5631879999298243,2.4256640928524225,8.822115368326518,19.56797337322815,21.464745549561695,0.3279775977134704,0.3194569945335388,0.0969550609588623,0.0882624164223671,0.329483151435852,0.2814364731311798,0.0965571850538253,0.0572982169687747,0.0663095724630134,0.0611748952502464,0.0715201851313536,11.243243243243244,22.638334674707437,1226.45,16.0,20.0,1226.45,False,False,False,False,BACKGROUND,BACKGROUND,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,15,1378718232,5.49503536520695,-0.6524445580119755,0.9749105710179397,1.370698115910986,26.568694989570204,37.87287432001457,46.26283781512362,0.3238386213779449,0.3559745848178863,0.0966244935989379,0.1587147116661071,0.309718519449234,0.3408905565738678,0.0531266368925571,0.061070654541254,0.2204357847151389,0.2204357847151389,0.2393205014983834,16.0,20.0,1226.45,16.0,20.0,1226.45,False,False,False,False,BACKGROUND,AMBIGUOUS,False,False,False,False,False,False,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
BBH_30_30,200.0,16,1373622831,6.106165521355119,0.0014823729475862,0.4520673368849279,0.9826621385818683,51.56613986735688,72.39670743150752,88.88391321123923,0.3497803211212158,0.4136025905609131,0.1090714260935783,0.2165900915861129,0.2852061092853546,0.2963703274726867,0.0795690864324569,0.0563134476542472,0.0607641398963682,0.5863604212059087,0.548730746844619,7.783783783783784,20.0,1226.45,16.0,20.0,851.0005945013751,False,True,False,False,BACKGROUND,AMBIGUOUS,False,True,False,True,True,True,0.3783,0.2040884156525078,0.13023118793964325,0.21959366053342733,0.15031939417123752,0.4048017891577,idxq4-64_queryq4-64,4,64,42
